ykiho,yadmNm,addr,telno,XPos,YPos,clCd,clCdNm,hospUrl,_source_label,coord_ok
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,류운석내과의원,"서울특별시 영등포구 선유로 63, 301-2호 (문래동6가, 동신타워)",02-2635-8500,126.8890683,37.5196453,31,의원,http://www.ryuwounseokim.co.kr/,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ3MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,류의원,"서울특별시 광진구 광나루로56길 63, 현대프라임아파트 310호 (구의동)",02-3436-7790,127.0961608,37.5367888,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjEwMDIjNjEjJDEjJDQjJDgz,류의원,"서울특별시 강북구 도봉로 209, (미아동, 성은빌딩)",02-986-7582,127.0254991,37.6272631,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz,류종상내과의원,"서울특별시 은평구 통일로 741, 신흥빌딩 5층 (대조동)",02-388-1388,126.9286013,37.6114224,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQzNjE0ODEjNTEjJDEjJDIjJDgz,르로제의원,"서울특별시 강남구 압구정로 450, 6~7층 (청담동)",02-543-9053,127.0459498,37.525896,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ5MiQyNjEyMjIjNDEjJDEjJDQjJDgz,르메디크의원,"서울특별시 강남구 도산대로57길 20, 오페라하우스 4층 (청담동)",02-596-3838,127.0416716,37.5248966,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQwMyQ0NjE0ODEjNjEjJDEjJDAjJDgz,르모아의원,"서울특별시 강남구 선릉로 301, 201호 (역삼동)",02-565-2486,127.0524695,37.4964822,31,의원,https://lemoirclinic.com,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,르미엘성형외과의원,"서울특별시 종로구 종로 120, 동영타워 3층 일부호 (종로3가)",02-1800-8204,126.9909351,37.5700832,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,르비브의원,"서울특별시 동작구 동작대로 83, 헤라피스빌딩 2층 (사당동)",02-585-7588,126.9816296,37.4840375,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQxMyQyNjEwMDIjNDEjJDEjJDQjJDgz,르샤인의원,"서울특별시 서초구 강남대로61길 17, B2~2층, 5층 1층 102호 (서초동, 밀라텔 쉐르빌)",02-6677-2520,127.0250619,37.4986887,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ5MiQzNjE4MzIjNDEjJDEjJDgjJDgz,르셀크리닉의원,"서울특별시 용산구 한남대로21길 17, 신화빌딩 3층 (한남동)",02-797-1797,127.0065329,37.5341607,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQ5MiQzNjE4MzIjNjEjJDEjJDgjJDgz,르쏘메의원,"서울특별시 강남구 도산대로 518, 더모자익 빌딩 13층 (청담동)",02-543-8754,127.0497771,37.5241685,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQwMyQzNjE0ODEjNTEjJDEjJDYjJDgz,르에이치의원,"서울특별시 서초구 사평대로18길 5, 위너빌딩 2층 (반포동)",,126.995855,37.4986342,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,르웰(LEWELL)의원,"서울특별시 서초구 신반포로 213, 반포쇼핑타운 1층 5,6,16,17,25,26,35,36,37호 (잠원동)",02-0000-0000,127.0072885,37.5072692,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ4MiQzNjEwMDIjNjEjJDEjJDgjJDgz,리나여성의원,"서울특별시 강남구 남부순환로 2609, 하늘빌딩 401호 (도곡동)",02-577-2025,127.0351301,37.4849802,31,의원,https://rena-clinic.com,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz,리나인의원,"서울특별시 중구 소공로 116, 서울센타빌딩 2층 (소공동)",02-318-7379,126.9789623,37.5648639,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ5OSQzNjEyMjIjNDEjJDEjJDQjJDgz,리네아의원,"서울특별시 강서구 마곡중앙6로 93, 열린프라자 3층 303호 (마곡동)",02-3662-7050,126.8376979,37.5601357,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz,리노보의원,"서울특별시 강남구 논현로 841, 제이비 미소 빌딩 503호,504호,층 B103호 (신사동)",02-593-1356,127.027762,37.5240297,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ3MiQyNjE4MzIjODEjJDEjJDIjJDgz,리뉴미피부과의원,"서울특별시 중구 을지로 251, 을지회관 2층 203호 (을지로6가)",02-2275-5085,127.0062707,37.5665549,31,의원,http://www.rnmeskin.com,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ3MiQzNjEwMDIjNTEjJDEjJDYjJDgz,리뉴미피부과의원,"서울특별시 서초구 효령로 279, 삼경빌딩  2, 6층 (서초동)",588-2304,127.0147775,37.4849497,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,리뉴미피부과의원,"서울특별시 서대문구 통일로 433, 7층,8층 (홍제동, 조이빌딩)",02-394-8275,126.9451229,37.587607,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjEyMjIjNTEjJDEjJDYjJDgz,리뉴미피부과의원,"서울특별시 송파구 올림픽로 114, 서경빌딩 9층 (잠실동)",02-413-2303,127.083202,37.5113949,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ3MiQyNjE4MzIjODEjJDEjJDIjJDgz,리뉴아의원,"서울특별시 강남구 선릉로153길 8, 4층 (신사동)",02-2135-2149,127.0388619,37.5249377,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ4OSQyNjE4MzIjODEjJDEjJDYjJDgz,리뉴얼의원,"서울특별시 강남구 선릉로157길 18, 에스앤케이 스퀘어(S&K SQUARE) 4층, 5층 (신사동)",512-8800,127.0384144,37.5262314,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQyIyQ3IyQwMCQzNjEyMjIjNTEjJDEjJDIjJDgz,리뉴피부과의원,"서울특별시 동작구 상도로 246, 더라함 3층 (상도동)",02-813-8111,126.9457522,37.5047392,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzExIyQxIyQzIyQxMyQzNjE4MzIjNTEjJDEjJDIjJDgz,리더스압구정피부과의원,"서울특별시 강남구 언주로 843, 3층 (신사동)",,127.0329302,37.5257399,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ4MiQyNjEwMDIjNjEjJDEjJDAjJDgz,리더스의원,"서울특별시 중구 필동로 14, 대평빌딩 3층 (필동2가)",02-555-7758,126.9959314,37.5603584,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ5MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,리더스피부과의원,"서울특별시 양천구 목동동로 257, B1층 (목동, 현대하이페리온)",02-2163-3973,126.8744941,37.5269242,31,의원,http://www.beautyleader.co.kr,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQzNjEwMDIjNDEjJDEjJDgjJDgz,리더스피부과의원,"서울특별시 강남구 도산대로 409, S&S TOWER 4,5층 (청담동)",02-2088-7828,127.0404854,37.5237127,31,의원,http://www.beautyleader.co.kr,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5MiQyNjEyMjIjODEjJDEjJDIjJDgz,리드미피부과의원,"서울특별시 강남구 도곡로 409, 402호 (대치동)",02-567-9357,127.05518,37.4973874,31,의원,http://www.menmi.co.kr/,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,리드힐마취통증의학과의원,"서울특별시 강동구 양재대로 1499, 2, B1층 (길동)",02-486-4200,127.1402476,37.5396139,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQyIyQxIyQwMCQzNjEwMDIjNjEjJDEjJDgjJDgz,리디아여성의원,"서울특별시 강남구 강남대로 432, 8층 801호 (역삼동, 점프밀라노)",02-3482-2300,127.0266249,37.501235,31,의원,http://www.luceclinic.kr,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQyIyQ1IyQwMCQzNjE4MzIjNTEjJDEjJDIjJDgz,리디안의원,"서울특별시 강남구 논현로 836, 2,4층 (신사동)",02-6959-5508,127.0286162,37.5230746,31,의원,www.lydianc.com,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQ4MiQyNjEwMDIjNzEjJDEjJDgjJDgz,리라피부과의원,"서울특별시 강남구 선릉로 806, 7층 (청담동)",02-512-4568,127.0396632,37.5239003,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ3OSQ0NjEwMDIjODEjJDEjJDYjJDgz,리마인드피부과의원,"서울특별시 서초구 강남대로 206, 201호 (양재동)",02-575-8275,127.0365079,37.4826678,31,의원,https://remind-skin.com,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ5OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,리메이의원,"서울특별시 중구 다산로 104, 현대빌딩 5층 501호 (신당동)",02-2039-7235,127.0098801,37.5531721,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQxMyQyNjEwMDIjNDEjJDEjJDQjJDgz,리메이크강남의원,"서울특별시 강남구 학동로6길 36, 지하1층, 2층 (논현동)",02-6952-6240,127.0254684,37.5097878,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ5OSQyNjEwMDIjNzEjJDEjJDgjJDgz,리멤버피부과의원,"서울특별시 노원구 동일로 1380, 상계동 국민은행 5층 (상계동)",02-936-8253,127.0616737,37.65174,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ3OSQyNjEyMjIjNjEjJDEjJDgjJDgz,리멤버피부과의원,"서울특별시 송파구 올림픽로37길 130, 파크리오 A동 5층 508,509호 (신천동)",02-420-8877,127.1044351,37.520898,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQyIyQxIyQwMCQyNjEyMjIjNzEjJDEjJDgjJDgz,리멤버피부과의원,"서울특별시 강동구 양재대로 1625, 숨결TOWER 6층 601호 (천호동)",02-488-1368,127.143514,37.5505741,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ2MiQyNjE4MzIjNTEjJDEjJDIjJDgz,리멤버피부과의원,"서울특별시 중구 다산로 128-1, 5층 (신당동)",02-2234-7575,127.011198,37.5551501,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ2MiQzNjE4MzIjNTEjJDEjJDYjJDgz,리멤버피부과의원(강서마곡점),"서울특별시 강서구 강서로 385, 우성에스비타워 3층 302,303호 (마곡동)",02-2658-5901,126.838266,37.5601067,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ3MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,리모성형외과의원,"서울특별시 강남구 강남대로 458, 남영빌딩 6층 (역삼동)",02-556-3323,127.0254743,37.5034185,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ3MiQyNjE0ODEjNDEjJDEjJDQjJDgz,리버스의원,"서울특별시 마포구 양화로 165, 상진빌딩 13층 (동교동)",02-1544-0890,126.9236203,37.5572103,31,의원,http://www.reverseclinic.com/,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQxMyQzNjEwMDIjNTEjJDEjJDIjJDgz,리버스의원,"서울특별시 노원구 상계로 70, 화랑빌딩 6층 (상계동)",,127.0627845,37.6560076,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz,리버스의원,"서울특별시 중구 명동길 26, 유네스코회관 8층 (명동2가)",1544-0890,126.9837745,37.5634545,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQyIyQ1IyQwMCQzNjEwMDIjNjEjJDEjJDQjJDgz,리버스의원,"서울특별시 서초구 강남대로 415, 대동빌딩 9층 (서초동)",1544-0890,127.026354,37.4995532,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,리베리의원,"서울특별시 서초구 강남대로69길 8, 케이아이타워(K I타워) 지하1층, 지하2층 (서초동)",02-2039-2822,127.0246411,37.5018539,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQxMyQzNjE4MzIjNDEjJDEjJDgjJDgz,리베리의원,"서울특별시 마포구 월드컵로 200, SJ라벨라상암 11층 (성산동)",02-2039-3777,126.9025601,37.5649573,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQyIyQ3IyQwMCQzNjE0ODEjNTEjJDEjJDYjJDgz,리벤스이비인후과의원,"서울특별시 강남구 강남대로 590, 미혜빌딩 2층 (논현동)",02-737-1555,127.0204374,37.5145482,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQxMyQyNjEwMDIjNjEjJDEjJDgjJDgz,리본성형외과의원,"서울특별시 강남구 도산대로 110, 케이비엘 센터 2층 (논현동)",02-543-3355,127.0210472,37.5162749,31,의원,http://www.rebornps.com,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ5OSQzNjE0ODEjNjEjJDEjJDQjJDgz,리본의원,"서울특별시 동작구 상도로 93, 3층 (상도동)",02-6964-8575,126.9308466,37.50012,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,리부팅의원,"서울특별시 관악구 남부순환로 2064, 7층 (남현동)",02-522-2040,126.9780869,37.4763821,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ4OSQyNjEyMjIjNjEjJDEjJDQjJDgz,리붐내과의원,"서울특별시 강남구 압구정로 130, 2층 (신사동)",02-512-6630,127.0229421,37.5241491,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,리브영의원,"서울특별시 강남구 압구정로 208, 본경빌딩 2층 202호 (신사동)",02-517-3338,127.0299126,37.5276017,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQxMyQzNjE4MzIjNDEjJDEjJDgjJDgz,리브의원,"서울특별시 강남구 강남대로 470, 808타워 제지2층 (역삼동)",02-6952-6608,127.0250552,37.5043479,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ4OSQyNjEwMDIjNjEjJDEjJDgjJDgz,리브힙의원,"서울특별시 서초구 강남대로 407, OPUS 9층 (서초동)",02-6204-8888,127.0266076,37.498992,31,의원,https://www.libhibclinic.com,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjEyMjIjNzEjJDEjJDgjJDgz,리비안의원,"서울특별시 강남구 선릉로 830, 공신진흥빌딩 6층 (청담동)",02-546-0159,127.0404584,37.5260162,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ5MiQzNjE4MzIjODEjJDEjJDIjJDgz,리스펙성형외과의원,"서울특별시 강남구 강남대로 406, GLASS TOWER 13층 (역삼동)",02-532-0888,127.0276559,37.4990209,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ4MiQzNjE4MzIjODEjJDEjJDIjJDgz,리앤델의원,"서울특별시 강남구 선릉로 820, 5층 502호 (청담동)",02-518-8278,127.040211,37.5249602,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,리앤리가정의학과의원,"서울특별시 구로구 경인로67길 23, (신도림동,신도림2차푸르지오상가 101-309호)",02-833-1751,126.8894776,37.5105879,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQxIyQzIyQxMyQ0NjE0ODEjODEjJDEjJDIjJDgz,리앤미가정의학과의원,"서울특별시 마포구 마포대로 115-12, 상가동 201,202,204,205호 (공덕동, 공덕삼성아파트)",02-712-3035,126.9511614,37.5456571,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ2MiQzNjEyMjIjNDEjJDEjJDgjJDgz,리앤안의원,"서울특별시 강동구 천호대로 1033, 강동빌딩 7층 (천호동)",02-482-6622,127.126974,37.5378953,31,의원,http://www.leeahnclinic.co.kr,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ3MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,리앤여성의원,"서울특별시 강북구 도봉로 308, 5층 (번동)",02-6952-3611,127.0238352,37.6356641,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ5MiQzNjEwMDIjNzEjJDEjJDgjJDgz,리앤영의원,"서울특별시 서초구 강남대로 415, 6층 (서초동, 대동빌딩)",02-6672-8800,127.026354,37.4995532,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ3OSQ0NjE0ODEjNjEjJDEjJDgjJDgz,리앤웰성형외과의원,"서울특별시 강남구 테헤란로 216, 신웅타워 4층 (역삼동)",02-6228-6886,127.0401789,37.501434,31,의원,https://www.reandwell.com,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzExIyQxIyQzIyQxMyQyNjEyMjIjNDEjJDEjJDgjJDgz,리앤유의원,"서울특별시 구로구 경인로59길 8, 태영프라자 309,310호 (신도림동)",,126.8833762,37.5064034,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzQxIyQyIyQ3IyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,리앤채움의원,"서울특별시 강남구 논현로 837, 원방빌딩 4층 (신사동)",02-539-3051,127.0279801,37.5233451,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQyIyQxIyQwMCQzNjEyMjIjNDEjJDEjJDQjJDgz,리앤클의원,"서울특별시 서초구 강남대로 623, 잠원동 우일빌딩 7층 (잠원동)",,127.0187507,37.5174126,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4MiQyNjEwMDIjNDEjJDEjJDQjJDgz,리얼리성형외과의원,"서울특별시 강남구 강남대로 422, 7층 (역삼동)",02-553-2500,127.0270069,37.5004008,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQwMyQzNjEwMDIjNzEjJDEjJDgjJDgz,리엔뉴의원,"서울특별시 영등포구 의사당대로 127, 211호~214호 (여의도동)",02-785-0095,126.9265677,37.5204236,31,의원,http://www.rennew.co.kr,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ5OSQyNjEwMDIjNjEjJDEjJDQjJDgz,리엔장성형외과의원,"서울특별시 서초구 강남대로 403, 14~18층 (서초동)",02-591-3625,127.0268146,37.4984782,31,의원,http://www.lienjangps.co.kr,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ2MiQzNjE4MzIjNjEjJDEjJDAjJDgz,리엔장의원,"서울특별시 중구 명동길 14, Noon Square 5층 (명동2가)",02-3789-3625,126.9828804,37.5634327,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,리엔장의원,"서울특별시 마포구 양화로18길 3, 삼양세븐스프링스 4층,6층 (동교동)",02-333-3625,126.924584,37.5570395,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,리엔장의원,"서울특별시 양천구 오목로 325, 대학빌딩 2층 203, 204호 (목동)",2651-3625,126.8737891,37.5249842,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQwMyQyNjE0ODEjNTEjJDEjJDYjJDgz,리엘르의원,"서울특별시 마포구 양화로 162, 좋은사람들 빌딩 1301호 (동교동)",02-2088-2087,126.9238845,37.556431,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQxMyQ0NjEwMDIjNzEjJDEjJDgjJDgz,리엘르의원,"서울특별시 중구 명동길 14, Noon Square 5층 (명동2가)",02-3789-2086,126.9828804,37.5634327,31,의원,https://md.re-ele.com/,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ2MiQyNjEyMjIjNDEjJDEjJDQjJDgz,리엘의원,"서울특별시 강서구 강서로52길 43, 201,202,203호 (내발산동, DH647)",02-6958-8380,126.8405551,37.5579965,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,리연의원,"서울특별시 강서구 공항대로 525, 304호 (등촌동, 비원오피스텔)",02-2652-6512,126.8652886,37.5515396,31,의원,http://www.yonclinic.com/,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQxMyQzNjEwMDIjNjEjJDEjJDQjJDgz,리연케이의원,"서울특별시 강남구 언주로172길 64, 지하1층일부, 3층, 4층일부 (신사동)",558-5581,127.0390321,37.5266622,31,의원,http://gigibe.co.kr,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz,리영의원,"서울특별시 송파구 위례성대로 6, (방이동, 현대토픽스 3층 301호)",02-421-5550,127.1131699,37.5168472,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ5MiQzNjEyMjIjODEjJDEjJDIjJDgz,리영의원,"서울특별시 광진구 아차산로 220, 5층 (자양동, 송천성수빌딩 501호)",02-462-2055,127.0676643,37.5406399,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ2MiQyNjE0ODEjNjEjJDEjJDgjJDgz,리오브피부과의원,"서울특별시 강남구 압구정로36길 8, 3층 (신사동)",02-6958-8815,127.0313402,37.527962,31,의원,https://reorbskin.com,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQzIyQxMyQzNjEyMjIjNTEjJDEjJDYjJDgz,리오셀의원,"서울특별시 강남구 논현로 604, 태성빌딩 5층 (논현동)",02-515-1546,127.0340669,37.5076529,31,의원,,서울_피부과,1
